Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES;siret;coordonneeLambertAbscisseEtablissement;coordonneeLambertOrdonneeEtablissement;longitude;latitude
CSE;32877929300054;4714235;BAXTER FACONNAGE GRABELS;140 RUE CLEMENT FRANCOIS PRUNELLE;34790;MONTPELLIER;GRABELS CEDEX 05;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;27/09/2022;2;27;16.0;15.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;32877929300054;766719.309601457;6283171.071953614;3.8267049999999996;43.64443999999999
CSE;32877929300054;4714236;BAXTER FACONNAGE GRABELS;140 RUE CLEMENT FRANCOIS PRUNELLE;34790;MONTPELLIER;GRABELS CEDEX 05;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;27/09/2022;1;112;27.0;25.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;32877929300054;766719.309601457;6283171.071953614;3.8267049999999996;43.64443999999999
CSE;32174806300062;4755126;LABORATOIRE CHAUVIN BAUSCH & LOMB;416 RUE SAMUEL MORSE;34961;MONTPELLIER;MONTPELLIER;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;14/11/2022;4;230;118.0;104.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32174806300062;774079.6138121239;6278966.4895278495;3.917292;43.60587899999997
CSE;32174806300062;4755127;LABORATOIRE CHAUVIN BAUSCH & LOMB;416 RUE SAMUEL MORSE;34961;MONTPELLIER;MONTPELLIER;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;14/11/2022;4;90;51.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32174806300062;774079.6138121239;6278966.4895278495;3.917292;43.60587899999997
CSE;71300226900049;4817238;SANOFI AVENTIS RECHERCHE ET DEVELOPPEMENT;371 RUE PROFESSEUR BLAYAC;34184;MONTPELLIER;MONTPELLIER CEDEX;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;22/03/2023;1;38;24.0;21.0;5.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;71300226900049;767108.5447475621;6280805.23836875;3.8312189999999995;43.62311699999997
CSE;71300226900049;4817239;SANOFI AVENTIS RECHERCHE ET DEVELOPPEMENT;371 RUE PROFESSEUR BLAYAC;34184;MONTPELLIER;MONTPELLIER CEDEX;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;22/03/2023;3;579;439.0;434.0;57.0;180.0;0.0;47.0;125.0;25.0;0.0;0.0;71300226900049;767108.5447475621;6280805.23836875;3.8312189999999995;43.62311699999997
CSE;71300226900049;4817240;SANOFI AVENTIS RECHERCHE ET DEVELOPPEMENT;371 RUE PROFESSEUR BLAYAC;34184;MONTPELLIER;MONTPELLIER CEDEX;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;22/03/2023;2;399;261.0;253.0;65.0;77.0;0.0;18.0;18.0;75.0;0.0;0.0;71300226900049;767108.5447475621;6280805.23836875;3.8312189999999995;43.62311699999997
CSE;96750469701044;4867036;BOIRON MONTPELLIER;75 IMPASSE JOHN LOCKE;34470;MONTPELLIER;PEROLS;34;Occitanie;176;FD CGT CHIMIE;PHARMACEUTIQUE INDUSTRIE;17/05/2023;1;21;16.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;96750469701044;775699.8909611349;6276392.089605995;3.9369749999999994;43.582546
CSE;38195459300038;4838929;JF IMPRESSION;296 RUE PATRICE LUMUMBA;34075;MONTPELLIER;MONTPELLIER CEDEX 83;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;09/05/2023;1;39;35.0;34.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;38195459300038;769961.9529544221;6275886.432596142;3.8658910000000004;43.57858599999997
CSE;38195459300038;4838930;JF IMPRESSION;296 RUE PATRICE LUMUMBA;34075;MONTPELLIER;MONTPELLIER CEDEX 83;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;09/05/2023;3;5;4.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;38195459300038;769961.9529544221;6275886.432596142;3.8658910000000004;43.57858599999997
CSE;38525329900023;4956103;ESTRABOLS IMPRIMEUR;RUE BABEUF ZI CAPISCOL;34500;BEZIERS;BEZIERS;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;13/04/2022;5;35;24.0;19.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;38525329900023;721905.3265510602;6248182.940350241;3.2699510000000003;43.33245999999997
CSE;38035323500050;5106328;SAS EXAPRINT;ZAC FREJORGUES EST;34130;LUNEL;MAUGUIO;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;08/12/2023;2;68;45.0;27.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;38035323500050;776265.8213637061;6277195.326181857;3.944097999999999;43.58971199999998
CSE;38035323500050;5106329;SAS EXAPRINT;ZAC FREJORGUES EST;34130;LUNEL;MAUGUIO;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;08/12/2023;1;194;119.0;112.0;53.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;38035323500050;776265.8213637061;6277195.326181857;3.944097999999999;43.58971199999998
CSE;38035323500050;5106330;SAS EXAPRINT;ZAC FREJORGUES EST;34130;LUNEL;MAUGUIO;34;Occitanie;184;FD CGT FILPAC;IMPRIMERIE DE LABEUR ET INDUSTRIES GRAPHIQUES;08/12/2023;3;36;28.0;19.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;38035323500050;776265.8213637061;6277195.326181857;3.944097999999999;43.58971199999998
CSE;51760813900013;4788936;CPAM DE L HERAULT;29 COURS GAMBETTA;34934;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;26/01/2023;1;662;442.0;438.0;140.0;0.0;69.0;192.0;0.0;37.0;0.0;0.0;51760813900013;770321.248768699;6279048.085761985;3.8707689999999992;43.606996
CSE;51760813900013;4788937;CPAM DE L HERAULT;29 COURS GAMBETTA;34934;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;26/01/2023;3;242;181.0;175.0;86.0;0.0;27.0;60.0;0.0;2.0;0.0;0.0;51760813900013;770321.248768699;6279048.085761985;3.8707689999999992;43.606996
CSE;77558918700019;4796606;CARSAT LANGUEDOC ROUSSILLON;COURS GAMBETTA;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;16/03/2023;2;151;126.0;120.0;49.0;0.0;31.0;14.0;26.0;0.0;0.0;0.0;77558918700019;770323.6711254608;6279062.7838138295;3.870801;43.60712799999998
CSE;77558918700019;4796607;CARSAT LANGUEDOC ROUSSILLON;COURS GAMBETTA;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;16/03/2023;1;605;497.0;485.0;350.0;0.0;135.0;0.0;0.0;0.0;0.0;0.0;77558918700019;770323.6711254608;6279062.7838138295;3.870801;43.60712799999998
CSE;75366412700077;4984690;URSSAF DU LANGUEDOC-ROUSSILLON;HD - TSA 99999;34965;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;17/11/2023;1;315;213.0;207.0;63.0;42.0;41.0;0.0;0.0;0.0;61.0;0.0;75366412700077;772113.73;6279169.69;3.8929799694962792;43.60790996812156
CSE;75366412700077;4984691;URSSAF DU LANGUEDOC-ROUSSILLON;HD - TSA 99999;34965;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;17/11/2023;3;243;200.0;190.0;32.0;34.0;63.0;0.0;0.0;0.0;61.0;0.0;75366412700077;772113.73;6279169.69;3.8929799694962792;43.60790996812156
CSE;53408952900018;4987263;CAF DE L'HERAULT;139 AVENUE DE LODEVE;34943;MONTPELLIER;MONTPELLIER CEDEX 9;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;16/11/2023;1;649;465.0;457.0;135.0;43.0;117.0;0.0;0.0;0.0;162.0;0.0;53408952900018;767207.3085467678;6279869.104099208;3.83232;43.614685
CSE;53408952900018;4987264;CAF DE L'HERAULT;139 AVENUE DE LODEVE;34943;MONTPELLIER;MONTPELLIER CEDEX 9;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;16/11/2023;2;123;101.0;99.0;26.0;26.0;12.0;0.0;0.0;0.0;35.0;0.0;53408952900018;767207.3085467678;6279869.104099208;3.83232;43.614685
CSE;42459649200043;5100348;UGECAM OCCITANIE;563 CHEMIN DU MAS DE ROCHET;34172;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;1;133;88.0;88.0;20.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;42459649200043;773268.8085582524;6281263.631293165;3.9075800000000003;43.62663099999999
CSE;42459649200035;5100350;UGECAM OCCITANIE;70 RUE DE TIPASA;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;1;79;27.0;27.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42459649200035;765927.2125853113;6281454.33111795;3.816670999999999;43.62906799999998
CSE;42459649200118;5100352;UGECAM OCCITANIE;8 PLACE DU GENERAL DE GAULLE;34240;BÉDARIEUX;LAMALOU LES BAINS;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;1;98;40.0;40.0;23.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;42459649200118;706262.2067357068;6278527.494157088;3.07754;43.605772999999985
CSE;42459649200183;5100354;CENTRE EDUCATIF ET MEDICAL;1 AVENUE MONSEIGNEUR COSTE;34500;BEZIERS;BEZIERS;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;1;40;28.0;28.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42459649200183;720393.0896220471;6249303.797993885;3.251359;43.34258799999997
CSE;42459649200159;5100357;UGECAM OCCITANIE;515 AVENUE GEORGES FRECHE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;5;43;28.0;11.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;42459649200159;773088.1707676037;6281174.64169684;3.9053299999999997;43.62584899999998
CSE;42459649200043;5100361;UGECAM OCCITANIE;563 CHEMIN DU MAS DE ROCHET;34172;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;2;25;4.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;42459649200043;773268.8085582524;6281263.631293165;3.9075800000000003;43.62663099999999
CSE;42459649200050;5100362;UGECAM OCCITANIE;435 AVENUE GEORGES FRECHE;34172;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;2;66;41.0;40.0;0.0;28.0;12.0;0.0;0.0;0.0;0.0;0.0;42459649200050;772961.2865366614;6281234.985063521;3.903767000000001;43.62640499999999
CSE;42459649200050;5100366;UGECAM OCCITANIE;435 AVENUE GEORGES FRECHE;34172;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;1;64;39.0;36.0;0.0;19.0;17.0;0.0;0.0;0.0;0.0;0.0;42459649200050;772961.2865366614;6281234.985063521;3.903767000000001;43.62640499999999
CSE;42459649200183;5100367;CENTRE EDUCATIF ET MEDICAL;1 AVENUE MONSEIGNEUR COSTE;34500;BEZIERS;BEZIERS;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;05/12/2023;2;22;11.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42459649200183;720393.0896220471;6249303.797993885;3.251359;43.34258799999997
CSE;18003502401072;5181851;DRSM OCCITANIE;29 COURS GAMBETTA;34961;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;27/03/2024;1;368;283.0;274.0;52.0;102.0;63.0;0.0;0.0;57.0;0.0;0.0;18003502401072;770321.248768699;6279048.085761985;3.8707689999999992;43.606996
CSE;18003502401072;5181852;DRSM OCCITANIE;29 COURS GAMBETTA;34961;MONTPELLIER;MONTPELLIER;34;Occitanie;218;FD CGT ORGANISMES SOCIAUX;SECURITE SOCIALE ORGANISMES;27/03/2024;3;117;103.0;100.0;21.0;53.0;16.0;0.0;0.0;10.0;0.0;0.0;18003502401072;770321.248768699;6279048.085761985;3.8707689999999992;43.606996
CSE;34976091800020;4763376;PAUL BOYE TECHNOLOGIES;RTE DE CLERMONT;34600;BÉDARIEUX;BEDARIEUX;34;Occitanie;247;FD CGT TEXTILE HABILLEMENT CUIR, BLANCHISSERIE;HABILLEMENT INDUSTRIES;02/12/2022;1;39;35.0;29.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34976091800020;714051.2966589225;6279444.688885819;3.1740110000000006;43.61391399999999
CSE;43416235000061;4724511;GROUPEMENT INTERACTIF DES METIERS DE L'AEROPORTUAIRE ET DE SERVICES;FREJORGUES;34130;LUNEL;MAUGUIO;34;Occitanie;275;FD CGT TRANSPORT;TRANSPORT AERIEN PERSONNEL AU SOL;07/11/2022;5;39;20.0;20.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;43416235000061;777671.0513267139;6276188.705921422;3.961339999999999;43.580503
CSE;87835164200029;4727161;AIRWAYS AVIATION ACADEMY;AEROPORT MTPELLIER MEDITERRANEE;34130;LUNEL;MAUGUIO;34;Occitanie;275;FD CGT TRANSPORT;TRANSPORT AERIEN PERSONNEL AU SOL;22/09/2022;1;24;20.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;87835164200029;780483.3586904372;6278439.2276725145;3.996495999999999;43.60043699999999
CSE;50836415500012;4744790;SA AEROPORT DE MONTPELLIER MEDITERRANEE;AEROPORT DE MONTPELLIER CS 10001;34137;MONTPELLIER;MAUGUIO CEDEX;34;Occitanie;275;FD CGT TRANSPORT;TRANSPORT AERIEN PERSONNEL AU SOL;18/11/2022;3;40;35.0;34.0;0.0;23.0;0.0;0.0;0.0;0.0;11.0;0.0;50836415500012;777671.0513267139;6276188.705921422;3.961339999999999;43.580503
CSE;50836415500012;4744791;SA AEROPORT DE MONTPELLIER MEDITERRANEE;AEROPORT DE MONTPELLIER CS 10001;34137;MONTPELLIER;MAUGUIO CEDEX;34;Occitanie;275;FD CGT TRANSPORT;TRANSPORT AERIEN PERSONNEL AU SOL;18/11/2022;2;59;54.0;52.0;0.0;27.0;0.0;0.0;0.0;0.0;25.0;0.0;50836415500012;777671.0513267139;6276188.705921422;3.961339999999999;43.580503
CSE;50836415500012;4744792;SA AEROPORT DE MONTPELLIER MEDITERRANEE;AEROPORT DE MONTPELLIER CS 10001;34137;MONTPELLIER;MAUGUIO CEDEX;34;Occitanie;275;FD CGT TRANSPORT;TRANSPORT AERIEN PERSONNEL AU SOL;18/11/2022;1;23;19.0;19.0;0.0;11.0;0.0;0.0;0.0;0.0;8.0;0.0;50836415500012;777671.0513267139;6276188.705921422;3.961339999999999;43.580503
CSE;85321452600073;4806259;HIRSCH FRANCE;AV JOSEPH LAZARE;34500;BEZIERS;BEZIERS;34;Occitanie;292;FD CGT CHIMIE;PLASTURGIE;03/04/2023;1;22;21.0;19.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85321452600073;718207.661564727;6248240.731246302;3.2243849999999994;43.33308399999999
CSE;38144640000032;4512798;ASSOCIATION EPISODE;VILLA ALPHONSE MAS;34500;BEZIERS;BEZIERS;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;02/03/2021;5;36;26.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38144640000032;718649.2320048675;6249530.366891318;3.2298730000000004;43.34467399999999
CSE;39528049800043;4527388;ECOLE PARENTS ET EDUCA DE L HERAULT;260  RUE DU PUECH RADIER;34970;MONTPELLIER;LATTES;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;03/05/2021;5;19;16.0;14.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;39528049800043;771062.8965863622;6275851.473769001;3.879511;43.57816199999998
CSE;77600312100014;4527390;ASSO EDUCATIVE LA PINEDE;14 AV CYPRIEN OLIVIER;34830;MONTPELLIER;JACOU;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;25/03/2021;5;57;46.0;39.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;77600312100014;773104.9159461958;6285407.093280934;3.9061390000000005;43.66392799999998
CSE;78504100500139;4657640;MAISON PERCE NEIGE;569 AVENUE GEORGES FRECHE;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;17/05/2022;1;46;30.0;29.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;78504100500139;773188.5361483116;6281216.1391190775;3.9065790000000002;43.626211999999995
CSE;38036912400017;4662331;FAIRE ESS;1011 RUE DU PONT DE LAVERUNE;34077;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;22/06/2022;2;84;50.0;44.0;0.0;9.0;24.0;0.0;0.0;11.0;0.0;0.0;38036912400017;767044.1003264444;6278387.257084432;3.830106;43.60136799999999
CSE;38036912400017;4662332;FAIRE ESS;1011 RUE DU PONT DE LAVERUNE;34077;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;22/06/2022;1;67;47.0;45.0;0.0;18.0;3.0;0.0;0.0;24.0;0.0;0.0;38036912400017;767044.1003264444;6278387.257084432;3.830106;43.60136799999999
CSE;45156807500068;4748155;ASSOCIATION OXYGENE;30 AVENUE MAURICE PLANES;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;21/11/2022;5;38;34.0;29.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;45156807500068;768024.6552612729;6277994.845704418;3.8421939999999997;43.597743999999985
CSE;49399968400183;4768841;UNAPEI 34;1572 RUE DE SAINT PRIEST;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;01/12/2022;3;84;50.0;50.0;11.9;0.0;5.1;0.0;33.0;0.0;0.0;0.0;49399968400183;767304.319594021;6282420.55984875;3.8338550000000002;43.63763199999998
CSE;49399968400183;4768842;UNAPEI 34;1572 RUE DE SAINT PRIEST;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;01/12/2022;2;360;188.0;183.0;109.8;0.0;45.75;0.0;0.0;27.45;0.0;0.0;49399968400183;767304.319594021;6282420.55984875;3.8338550000000002;43.63763199999998
CSE;49399968400183;4768843;UNAPEI 34;1572 RUE DE SAINT PRIEST;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;01/12/2022;1;325;103.0;97.0;58.2;0.0;24.25;0.0;0.0;14.55;0.0;0.0;49399968400183;767304.319594021;6282420.55984875;3.8338550000000002;43.63763199999998
CSE;77606057600050;4796522;ASSOCIATION POUR LA PROTECTION DE L'ENFANCE ET DE L'ADOLESCENCE 34;45  RUE MAURICE BEJART;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;04/04/2023;5;103;66.0;66.0;19.5;27.0;0.0;0.0;0.0;19.5;0.0;0.0;77606057600050;766583.2076656861;6280120.634930498;3.824624;43.61700699999998
CSE;77606057600068;4799032;ASSOCIATION POUR LA PROTECTION DE L'ENFANCE ET DE L'ADOLESCENCE 34;11 CHE DE L'ABBE PIERRE DEILHES;34300;AGDE PEZENAS;AGDE;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;04/04/2023;5;58;36.0;33.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77606057600068;740714.9550330288;6245381.556698831;3.5015279999999995;43.306433000000006
CSE;34034342500294;4800823;PLATEFORME INCLUSIVE CESDA ADPEP 34;14 RUE SAINT VINCENT DE PAUL;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;10/03/2023;5;104;77.0;76.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34034342500294;770686.4253630069;6280639.510995337;3.875509;43.62127799999999
CSE;40532963200260;4821934;SESSAD L OMBRELLE;89  IMP DE LA MUSCADELLE;34130;LUNEL;MAUGUIO;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;24/03/2023;1;122;60.0;59.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;40532963200260;781918.6575819162;6281166.747837422;4.014698999999999;43.62481199999998
CSE;40532963200260;4821935;SESSAD L OMBRELLE;89  IMP DE LA MUSCADELLE;34130;LUNEL;MAUGUIO;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;24/03/2023;2;22;12.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40532963200260;781918.6575819162;6281166.747837422;4.014698999999999;43.62481199999998
CSE;77596079200122;4838544;DITEP LE MONT LOZERE;74 RUE MICHELINE OSTERMEYER;34500;BEZIERS;BEZIERS;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;11/05/2023;2;44;35.0;31.0;7.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;77596079200122;718306.1098039852;6251498.586758039;3.2257130000000003;43.36238899999998
CSE;77596079200122;4838545;DITEP LE MONT LOZERE;74 RUE MICHELINE OSTERMEYER;34500;BEZIERS;BEZIERS;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;11/05/2023;1;31;24.0;22.0;7.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;77596079200122;718306.1098039852;6251498.586758039;3.2257130000000003;43.36238899999998
CSE;77596079200056;4838548;POLE IME;12 RUE ALEXANDRE LAVAL;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;11/05/2023;1;43;34.0;34.0;9.0;0.0;16.0;0.0;0.0;9.0;0.0;0.0;77596079200056;737579.6133112314;6254153.487406721;3.463542;43.38551599999999
CSE;77596079200056;4838549;POLE IME;12 RUE ALEXANDRE LAVAL;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;11/05/2023;2;41;37.0;37.0;13.5;0.0;10.0;0.0;0.0;13.5;0.0;0.0;77596079200056;737579.6133112314;6254153.487406721;3.463542;43.38551599999999
CSE;34448658400099;4912059;SOLIDARITE URGENCE SETOISE;35 RUE PIERRE SEMARD;34200;SETE;SETE;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;03/07/2023;5;34;13.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34448658400099;756700.2462054602;6256473.3807645645;3.6996370000000005;43.405118999999985
CSE;77598282000034;4982357;ASS JEAN GAILHAC MECS;38  BD D ANGLETERRE;34500;BEZIERS;BEZIERS;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;16/11/2023;2;13;12.0;12.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;77598282000034;717257.9450091233;6249955.216089704;3.212738;43.34853099999998
CSE;77598282000034;4982358;ASS JEAN GAILHAC MECS;38  BD D ANGLETERRE;34500;BEZIERS;BEZIERS;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;16/11/2023;1;68;52.0;42.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;77598282000034;717257.9450091233;6249955.216089704;3.212738;43.34853099999998
CSE;77606055000048;5016603;UDAF DE L HERAULT;160 RUE DES FRERES LUMIERE;34060;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;14/11/2023;1;69;38.0;34.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;77606055000048;773012.1237946434;6279460.562960308;3.9041450000000006;43.61043499999999
CSE;77606055000048;5016604;UDAF DE L HERAULT;160 RUE DES FRERES LUMIERE;34060;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;14/11/2023;2;26;20.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;77606055000048;773012.1237946434;6279460.562960308;3.9041450000000006;43.61043499999999
CSE;77599746300028;5026569;ASSOCIATION VALLEE DE L'HERAULT;18 AVENUE DE LA GARDIE;34510;AGDE PEZENAS;FLORENSAC;34;Occitanie;413;FD CGT SANTE, AS;PERSONNES INADAPTEES ET HANDICAPEES ETABLISSEMENTS;30/11/2023;1;108;88.0;84.0;63.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;77599746300028;738383.1612009761;6254741.952081187;3.473497;43.39076699999997
